dlga_start:mutiny_pretalk_1|Zdravím, veliteľ {playername}. Čujte..^Chlapi sa sťažujú! Chcú viac zábavy, menej pochodovania.
dlga_lord_give_troops_check_1:lord_pretalk.1|Nemám tu využitie pre tieto jednotky...^Vezmi si ich späť.
dlga_lord_talk:lord_get_reward_item_ask|Chcel by som požiadať o špeciálny predmet.
dlga_lord_get_reward_item_ask:lord_talk|Vyzerá to, že nemáš miesto v tvojom inventári. Urob si nejaké, potom sa vráť. 
dlga_lord_get_reward_item_ask:lord_get_reward_item|Naozaj? Nezabúdaj, že musíš držať istú hodnosť a mať dosť vplyvu aby si bol hodný špeciálnych predmetov.^Čo ti môžem dať?
dlga_lord_get_reward_item:lord_get_reward_item_answer|{s24}: {s20} [stojí {reg14}/{reg15} vplyvu]
dlga_lord_get_reward_item:lord_pretalk|Potom už nič.
dlga_lord_get_reward_item_answer:lord_pretalk|Výborne. Nech ti to pomôže premôcť našich nepriateľov.
dlga_lord_talk:marshall_ask|Rád by som sa s tebou poradil o Vojne.
dlga_marshall_ask:lord_pretalk|Ťažko by som si od teba nechal poradiť keď si iba {s25}, {playername}. Bol by som ti viac načúval keby si bol {s24}, ale nie si.
dlga_marshall_ask:lord_pretalk.1|Si uznávaným veliteľom, {playername}, ale tvoj vplyv je mizivý. Nebolo by veľmi rozvážne načúvať tvojím radám.^[{reg15} potrebného vplyvu, máš len {reg14}]
dlga_marshall_ask:lord_pretalk.2|Nemôžeme sa len tak rozhodnúť čeliť našim nepriateľom, {playername}. Stále potrebujeme zlepšiť naše sily a stáť sa silnými, pretože zatiaľ sme len {s23}.
dlga_marshall_ask:lord_pretalk.3|Sme na vojenskom ťažení, {playername}, tvoje rady budú musieť počkať.
dlga_marshall_ask:marshall_suggest|Počúvam, {playername}. Čo navrhuješ ?
dlga_marshall_suggest:marshall_answer|Mali by sme vyraziť a dobiť {s1}.
dlga_marshall_suggest:lord_pretalk|No nič, verím tvojmu úsudku.
dlga_player_siege_discuss:player_siege_discuss_1|Počúvam, môj Pane.
dlga_player_siege_resource_check:lord_pretalk|Nie, čas ešte nie je správny.
dlga_player_siege_check_passed:player_siege_accept|Veľmi dobre. Choďte {playername} a pochodujte s požehnaním {s2}. Spoliehame sa na vás, aby ste viedli našich ľudí k víťazstvu.
dlga_player_siege_accept:close_window|Ďakujem, môj Pane. Nenechám vás a {s2} dole.
dlga_marshall_answer:close_window|Výborne, {playername}, musím pristúpiť na tvoj návrh. Musím vyslať poslov a zhromaždiť naše sily.^Následuj ma a drž sa blízko - pochodujeme na {s4}!
dlga_lord_talk:deliver_gift_1|Prinášam dar {s1} od {s3} ľudu {s2}.
dlga_send_gift_1:lord_pretalk|Ty už si {s4}, {playername}. Bolo by múdre doručiť najprv toto.
dlga_send_gift_1:lord_pretalk.1|Bohužiaľ, nemôžeš si práve dovoliť poslať dar {playername}.^^[nedostatok Bodov Zásob]
dlga_send_gift_1:send_gift_2|Výborne. Komu by si chcel poslať dar?
dlga_send_gift_1:send_gift_2.1|Výborne. Komu chceš dať úplatok ?
dlga_send_gift_2:lord_pretalk|Už nič.
dlga_send_gift_3:send_gift_4|Ktorý dar by si im chcel poslať?
dlga_send_gift_3:send_gift_4.1|Aký úplatok by si im chcel dať?
dlga_send_gift_4:lord_pretalk|Už nič.
dlga_send_gift_5:lord_pretalk|Dobre {playername}. Veľa šťastia.
dlga_lord_talk:lord_give_order_ask|Mám pre teba novú úlohu.
dlga_lord_give_order_ask:lord_give_order|Ano?
dlga_lord_give_order:lord_give_order_answer|Následuj ma. [Stojí {reg1}/{reg2} vplyvu]
dlga_lord_give_order:lord_give_order_details_ask|Choď do... [Stojí {reg1}/{reg2} vplyvu]
dlga_lord_give_order:lord_give_order_details_ask.1|Hliadkuj okolo... [Stojí {reg1}/{reg2} vplyvu]
dlga_lord_give_order:lord_give_order_details_ask.2|Upútaj pozornosť nepriateľov okolo... [Stojí {reg1}/{reg2} vplyvu]
dlga_lord_give_order:lord_give_order_assault|Together, you and I can take {s11}. You should assault immediately... [Costs {reg1}/{reg2} influence]
dlga_lord_give_order_assault:lord_pretalk|{s4} je veliteľom obliehanie. Mali by ste si pohovoriť s nimi.
dlga_lord_give_order_assault:lord_pretalk.1|Ešte nie sme plne pripravení. Potrebujeme ďalších {s11}
dlga_lord_give_order_assault:close_window|Výborne - Zaútočte na hradby!
dlga_lord_give_order:lord_give_order_stop|Nebudem ťa na nejaký čas potrebovať. Môžeš ísť kam si želáš.
dlga_lord_give_order:lord_pretalk|Už nič.
dlga_lord_give_order_details_ask:lord_give_order_details|Kde?
dlga_lord_give_order_details:lord_pretalk|Už nič.
dlga_lord_give_order_stop:lord_pretalk|No dobre. Urobím to.
dlga_lord_give_order_answer:lord_pretalk|Prepáč. Práve som potrebný niekde inde.
dlga_lord_give_order_answer_2:close_window|Urobím to.
dlga_lord_give_order_answer_2:lord_pretalk|Ospravedlňujem sa, nie som schopný to urobiť.
dlga_lord_talk:lord_talk_ask_something|Rád by som sa ťa na niečo spýtal.
dlga_lord_talk_ask_something:lord_talk_ask_something_2|Ano? Čo sa deje?
dlga_lord_talk_ask_something_2:lord_talk_ask_location|Chcem vedieť, kde sa niekto nachádza.
dlga_lord_talk_ask_something_2:lord_tell_objective|Čo ty a tvoj ľud robí?
dlga_lord_talk_ask_something_2:lord_talk_ask_about_war|Ako je to s vojnou?
dlga_lord_talk_ask_something_2:lord_pretalk|Už nič.
dlga_lord_talk_ask_location:lord_talk_ask_location_2|No dobre, môžem ale nemusím mať pre teba odpoveď. O kom to chceš počuť?
dlga_lord_talk_ask_location_2:lord_pretalk|Už nič.
dlga_lord_talk_ask_about_war_2:lord_talk_ask_about_war_details|Povedz mi viac o vojne s {s1}.
dlga_lord_talk_ask_about_war_2:lord_pretalk|To je všetko čo som chcel vedieť. Ďakujem.
dlga_lord_talk_ask_about_war_details:lord_talk_ask_about_war_2|Sme {s22} a oni sú {s23}. Celkovo, {s9}.
dlga_lord_talk:party_encounter_lord_hostile_ultimatum_surrender|Dnes je dobrý deň pre boj, {s4}!
dlga_lord_tell_objective:lord_pretalk|Čo robím ? Čo si myslíš, že asi robím ?! Som tu väznený ! 
dlga_lord_tell_objective:lord_pretalk.1|Momentálne nevelím žiadnym jednotkám. 
dlga_lord_tell_objective:lord_pretalk.2|Odpočívame v {s1}{s5}.
dlga_lord_tell_objective:lord_pretalk.3|Cestujeme do {s1}{s5}.
dlga_lord_tell_objective:lord_pretalk.4|Verbujeme nových vojakov z {s1}.
dlga_lord_tell_objective:lord_pretalk.5|Hľadáme nepriateľov v okolí {s1}{s5}.
dlga_lord_tell_objective:lord_pretalk.6|Ničíme dedinu {s1}.
dlga_lord_tell_objective:lord_pretalk.7|Ustupujeme do {s1}.
dlga_lord_tell_objective:lord_pretalk.8|Obliehame {s1}{s5}.
dlga_lord_tell_objective:lord_pretalk.9|Bojujeme proti {s1}{s5}.
dlga_lord_tell_objective:lord_pretalk.10|Robíme spoločnosť {s1}{s5}.
dlga_lord_tell_objective:lord_pretalk.11|Zvažujeme naše ďalšie kroky.
dlga_lord_tell_objective:lord_pretalk.12|Ja neviem: {reg1} {s1}
dlga_lord_mission_told_kill_quest_targeted:lord_mission_rejected|Teraz to nemôžem urobiť.
dlga_lord_mission_told_kill_quest_faction:lord_mission_rejected|Teraz to nemôžem urobiť.
dlga_lord_tell_mission:lord_mission_destroy_scout_camp_a|{playername}, dostali sme slovo, že {s3} má prieskumný tábor v okolí. Uistite sa, že ste ho nevideli a ničili, skôr ako sa dozvedia o našich plánoch.
dlga_lord_mission_destroy_scout_camp_a:lord_mission_destroy_scout_camp_accept|Považujte to za vybavené.
dlga_lord_mission_destroy_scout_camp_a:lord_mission_destroy_scout_camp_reject|Považujte to za vybavené.
dlga_lord_mission_destroy_scout_camp_accept:close_window|Budeme čakať správy o vašom úspechu.
dlga_lord_mission_destroy_scout_camp_reject:close_window|Vidím. To je sklamanie.
dlga_lord_tell_mission:lord_mission_defend_village_a|{playername}, dostali sme správy od našich skautov, že útočisko je na ceste do dediny v blízkosti {s12}.
dlga_lord_mission_defend_village_a:lord_mission_defend_village_b|Môžete tam poslať svojich ľudí?
dlga_lord_mission_defend_village_b:lord_mission_defend_question|Áno, ale mobilizácia zabere čas. Nedorazili by sme tam včas. ^^Ale ty a tvoja družina to ešte môžete stihnúť. Dokážeš obrániť tú dedinu?
dlga_lord_mission_defend_question:lord_mission_defend_accept|Chlapci a ja sme pripravený. Môžeme okamžite vyraziť.
dlga_lord_mission_defend_question:lord_mission_defend_reject|Obávam sa, že túto úlohu nemôžem splniť.
dlga_lord_mission_defend_accept:close_window|Vďaka, {playername}. Teraz choď, a rýchlo! 
dlga_lord_mission_defend_reject:close_window|Rozumiem. Nuž, hneď tam pošlem každého kto je pripravený. Dúfajme že nie je neskoro.
dlga_lord_tell_mission:lord_mission_raid_village_a|{playername}, v blízkosti je dedina, ktorá je zrelá na zber. Naši skauti nám hovoria, že sú chránení {s3}, ale sú málo a môžu byť ľahko porazení. ^ ^ Ty si náhodou prvý veliteľ, ktorého som povedal. Čo chcete s týmito informáciami robiť?
dlga_lord_mission_raid_village_a:lord_raid_village_accept|Vyplienim dedinu, zabijem každého muža, ktorého uvidím a zotročím všetky ženy a deti!
dlga_lord_mission_raid_village_a:lord_raid_village_reject|Nemám čas na vykorisťovanie ubohých dedín.
dlga_lord_raid_village_accept:close_window|Tak na čo tu ešte čakáme?
dlga_lord_raid_village_reject:close_window|Výhovorky zbabelcov. Choď preč, váš zbabelý zápach je urážlivý.
dlga_lord_active_mission_1:lord_mission_sorcerer_completed|Černokňažník z Temnohvozdu bol zabitý, moja Paní.
dlga_lord_active_mission_1:lord_mission_sorcerer_failed|Odpusťte mi, moja Paní, ale naliehavejšie záležitosti mi zabránili v zabití černokňažníka, a medzitým utiekol.
dlga_lord_active_mission_1:lord_mission_sorcerer_failed.1|Černokňažník z Temnohvozdu je stále nažive. Narušili sme jeho rituály, ale utiekol.
dlga_lord_mission_sorcerer_completed:lord_pretalk|Áno, {playername}, pocítila som jeho smrť. Závoj čiernej mágie nad lesom sa rozplynul a mnoho mojej síly sa mi vrátilo. Vykonal si pre náš ľud veľkú službu a zaslúžiš si dar. Vezmi si prosím toto...
dlga_lord_mission_sorcerer_failed:lord_pretalk|Áno, {playername}, stále cítim, ako nás temné čary nepriateľa obklopujú. Jeho síla rastie. Je nešťastné, že sa ti ho nepodarilo zastaviť. Není pochyb, že bude nabudúce obozretnejší a pripravenejší proti našim snahám. Zrejme ho už nikdy nenájdeme dokiaľ Dol Guldúr stále stojí. Ďakujem za tvoje úsilie. Ale prosím, opusť ma už. Som vyčerpaná. 
dlga_lord_active_mission_1:lord_lend_companion_end|Oh, ty si chcel svojho spoločníka späť? Chápem... 
dlga_lord_active_mission_1:lord_pretalk|{playername}, prosím ťa o trpezlivosť, stále potrebujem tvojho spoločníka. Vráť sa prosím neskôr, keď sa situácia zlepší. 
dlga_lord_active_mission_1:lord_active_mission_2|Ano, urobil si už nejaký pokrok?
dlga_lord_active_mission_2:lord_generic_mission_thank|Samozrejme. Priviedol som ti {reg1} zajatcov.
dlga_lord_active_mission_2:lord_generic_mission_thank_extra|Priviedol som ti {reg2} zajatcov, v prípade, že {reg1} by nebolo dosť.
dlga_lord_active_mission_2:lord_generic_mission_thank.1|Samozrejme. oslobodil som {reg1} spojeneckých zajatcov, ktorý sa pridali k mojej družine.
dlga_lord_active_mission_2:lord_generic_mission_thank.2|Rozhodne. Preskúmal som {s13}.
dlga_lord_active_mission_2:lord_generic_mission_thank.3|Rozhodne. vysadil som skupinu prieskumníkov.
dlga_lord_active_mission_2:lord_generic_mission_thank.4|Samozrejme. Porazil som dosť nepriateľských družín.
dlga_lord_active_mission_2:capture_enemy_hero_thank|Oh, rozhodne. Zajal som pre vás nepriateľského veliteľa.
dlga_capture_enemy_hero_thank:capture_enemy_hero_thank_2|Veľká vďaka, priateľ. Poslúži nám veľmi dobre pri vypočúvaní. Dobrá práca.
dlga_capture_enemy_hero_thank_2:lord_pretalk|Samozrejme, {s65}.
dlga_capture_enemy_hero_thank_2:lord_pretalk.1|To nič nebolo.
dlga_lord_active_mission_2:lord_raise_troops_thank|Samozrejme. Vycvičil som {reg1} {s13}. Môžeš si ich zobrať.
dlga_lord_active_mission_2:lord_raise_troops_thank.1|Áno. Vycvičil som {reg2} jednotiek {reg1} z nich sú vycvičení poriadne. Môžeš si ich vziať, mali by byť pripravení do boja.
dlga_lord_active_mission_2:lord_hunt_down_fugitive_success|Našiel som {s4} ukrývajúceho sa v {s3} a potrestal ho.
dlga_lord_active_mission_2:lord_hunt_down_fugitive_fail|Obávam sa, že utiekol.
dlga_lord_hunt_down_fugitive_success:lord_hunt_down_fugitive_success_2|A všetkým nám bude bez neho lepšie! Ďakujem, {playername}, za odstránenie toho dlho-hnisajúceho tŕňa z môjho boku. Je dobré vedieť, že ti môžem zveriť prácu a ty ju dokážeš splniť s primeranou taktnosťou. Poslal som už dopis našim správcom, a môžeš sa od nás spoľahnúť na dodatočné zásoby.
dlga_lord_hunt_down_fugitive_success_2:lord_hunt_down_fugitive_reward_accept|Ďakujem, {s65}.
dlga_lord_hunt_down_fugitive_reward_accept:lord_pretalk|Informujem našich správcov o tvojej službe, {playername}. Ešte raz ti ďakujem za zbavenie ma toho {s44}.
dlga_lord_hunt_down_fugitive_fail:lord_pretalk|Smutný deň, keď sa {s44} opäť podarí uniknúť môjmu stisku. Myslel som si, že to budeš schopný splniť, {playername}. Asi som sa mýlil.
dlga_lord_active_mission_2:lord_active_mission_3|Stále na tom pracujem.
dlga_lord_active_mission_2:lord_mission_failed|Obávam sa, že túto úlohu nebudem môcť splniť.
dlga_lord_active_mission_3:lord_pretalk|Dobre. A pamätaj, spolieham sa na teba.
dlga_lord_request_mission_ask:lord_pretalk|Stále si nesplnil poslednú úlohu, krotú som ti zadal, {playername}. Mal by si na nej pracovať, a nie žiadať ma o ďalšie veci čo robiť.
dlga_lord_request_mission_ask:lord_pretalk.1|Teraz pre teba nemám žiadnu úlohu.
dlga_lord_request_mission_ask:lord_tell_mission|Úlohu?
dlga_lord_tell_mission:lord_mission_capture_troll_1|Si statočný služobník, {playername}, a tak ti prezradíme časť našich plánov. Potrebujeme čerstvú krv a mäso netvora. Potrebujeme ho ohýbať a krútiť a mučiť a krotiť a premeniť a rozmnožiť, aby sme zlepšili a posílili naše plemená obrovských bojovníkov!
dlga_lord_mission_capture_troll_1:lord_mission_capture_troll_2|Ako môžem poslúžiť, pane?
dlga_lord_mission_capture_troll_2:lord_mission_capture_troll_3|Divoký trol, {playername}. Uväzni a priveď mi jeden živý, ale silný exemplár. Potrebujeme ešte jedného pre naše experimenty! Dvaja by boli lepší. Čím viac ich máme, tým lepšie.
dlga_lord_mission_capture_troll_3:lord_mission_capture_troll_infoa|Kde môžem túto beštiu nájsť ?
dlga_lord_mission_capture_troll_3:lord_mission_capture_troll_infob|Ako zajať takéhoto netvora ?
dlga_lord_mission_capture_troll_3:lord_mission_capture_troll_infoc|Ako môžem takéhoto netvora doviezť až k vám ?
dlga_lord_mission_capture_troll_3:lord_mission_capture_troll_accepted|Budete mať svojho divokého trola, pane.
dlga_lord_mission_capture_troll_3:lord_mission_capture_troll_rejected|Zľutujte sa, pane! Tá beštia ma rozpučí ako švába! 
dlga_lord_mission_capture_troll_infoa:lord_mission_capture_troll_3|V týchto časoch krvi a tmy sú divoké troli nekľudné a presúvajú sa a vychádzajú z nôr v Mlžných horách... najlepšie by bolo hľadať ich tu v okolí jaskýň. 
dlga_lord_mission_capture_troll_infob:lord_mission_capture_troll_3|Musíš jedného nájsť a poraziť ho v boji. Neboj sa, že by si ho počas boja zabil; trol má príliš hrubú kožu na to, aby ho tvoje zbrane smrteľne zabili... a veľmi rýchlo sa zotavujú, rýchlejšie, než by si si myslel. Po tom, čo spadne do svojej vlastnej čiernej krvi, musíš ho k nám priviesť, dýchajúceho.
dlga_lord_mission_capture_troll_infoc:lord_mission_capture_troll_3|Dostaneš mohutnú kolesovú klietku. Je dosť veľká aj pre viac, než len jedného trola. A dá sa otáčať. Svižne sa vraťte; ani kovová klietka nie je úplne odolná proti zúrivosti rozzúreného trola. Dávaj pozor, aby sa cez ňu nedostal a nezabil ťa.
dlga_lord_mission_capture_troll_rejected:lord_pretalk|Až teraz odhaľuješ za čo v skutočnosti stojíš, ale ja som to po celý čas vedel. Slabý a zbabelý, {playername}. Teraz sa mi trať z očí.
dlga_lord_mission_capture_troll_accepted:lord_pretalk|Vedel som, že sa môžem spoľahnúť na tvoju silu a odvahu. Otroci, privezte {playername} jednu z našich kolesových klietok! {playername}, vráť sa až budeš mať môj dar. Chcem ho pred tým, než uplynie {reg1} úsvitov.
dlga_lord_tell_mission:lord_tell_mission_kill_troll|Naša zem čelí hrozbám, o akých sme za našich časov ani nepočuli. Ľudia sa strácajú na okraji {s3}. Nie len prostý ľud, ale aj malé ozbrojené skupiny, ktoré sa tam vydajú, ale už sa nikdy nevrátia. 
dlga_lord_tell_mission_kill_troll:lord_mission_told|Divoký trolovia, {playername}. Obrovské netvory, premenené obludy. Nikdy sa neodvážili zájsť tak ďaleko od svojich temných jaskyní v horách, ale aspoň jeden z nich bol spozorovaná neďaleko {s3}. Neviem, čo za čary za tým stoja, ale potrebujem sa tej veci zbaviť.
dlga_lord_mission_told:lord_mission_kill_troll_info_a|Ako s týmito netvormi bojovať ?
dlga_lord_mission_kill_troll_info_a:lord_mission_told|Trol je veľmi nebezpečný tvor. Obrovské monštrum, ktoré má neuveriteľnú silu v jeho deformovaných svaloch. Ich koža je tvrdá ako železo, a kmeň stromu je pre nich malý kyj, ktorý držia v rukách. Hovorí sa, že jediný trol dokáže ľahko poraziť pol tucta dobre ozbrojených a vycvičených vojakov, zabiť každého z nich jediným rozmachom. Trolov sa neboja len ľudia, ale aj kone. Buď opatrný, pokiaľ plánuješ na niektorého zaútočiť počas jazdy.
dlga_lord_mission_told:lord_mission_kill_troll_info_b|Myslíš, že prišli z Mordoru, či Isengardu ?
dlga_lord_mission_kill_troll_info_b:lord_mission_told|Nie, to si nemyslím. Máme správy, že Biely Čarodej a Čierna Veža majú všetky možné druhy oblúd v ich armádach, ale z toho čo som počul je tvor terorizujúci {s3} jeden z divokých, neskrotených netvorov. Pamätaj, môže ich byť viac než len jeden. Ale môžeš si byť istý, že tieto ťažkosti na nás priviedla nejaká temná ľstivosť Nepriateľa.
dlga_lord_tell_mission:lord_mission_investigate_fangorn_0|Mám úlohu pre zručného a odvážneho služobníka ako si ty, {playername}. Do mojich uší sa dostali veľmi zvláštne chýry o lese Farngorn. Otroci poslaný, aby zohnali drevo, a dokonca aj moji velitelia prechádzajúci cez toto územie sa občas nevrátia. Inokedy nahlásia záhadné straty jednotiek. Obviňujú prízraky a duchov lesa, starodávne kliatby... Nezmysly! Úbohé výhovorky ich vlastnej zbabelosti a neschopnosti! 
dlga_lord_mission_investigate_fangorn_0:lord_mission_investigate_fangorn_1|Čo by som mal podľa vás s tým robiť, pane?
dlga_lord_mission_investigate_fangorn_0:lord_mission_investigate_fangorn_rejected|Ale pane, vo Farngorne číha bolesť a smrť! Ja sám som to cítil!
dlga_lord_mission_investigate_fangorn_1:lord_mission_investigate_fangorn_2|Možno že len moji velitelia nie sú schopný zabrániť najzbabelejším červom ich jednotiek, aby dezertovali. Hlupáci zaslepený poverami. No možno to sú zákerné prepady elfskej zberby, ukrytej v hnijúcich stromoch ako zvyčajne. Mohli by to byť tiež ty sedliacky zrádci z Rohanu. Alebo kto vie čo ešte. Chcem od teba, aby si to zistil, {playername}.
dlga_lord_mission_investigate_fangorn_2:lord_mission_investigate_fangorn_accepted|Nebojím sa elfov či duchov. Nechajte to na mňa, pane.
dlga_lord_mission_investigate_fangorn_2:lord_mission_investigate_fangorn_rejected|Pane, ušetrite svojho služobníka! Nechcite, aby som sa vydal na to prekliate miesto !
dlga_lord_mission_investigate_fangorn_rejected:lord_pretalk|Takže ty si rovnaký, ako tie ostatné červy; bezcenný zbabelec. Precenil som ťa. Zmizni !
dlga_lord_mission_investigate_fangorn_accepted:lord_pretalk|Dobre. Vydaj sa tam a trochu sa to pokus objasniť. Potom sa vráť a podaj hlásenie. Očakávam, že sa vrátiť pred tým, než uplynie {reg1} úsvitov.
dlga_lord_tell_mission:lord_mission_find_lost_spears|Mám úlohu pre zručného a odvážneho služobníka ako si ty, {playername}. Sme slabo vystrojení na to, aby sme dokázali odrážať hordy Rhúnu. Naše armády prehrávajú jeden boj za druhým. Jedna legenda hovorí, že kedysi trpaslíci vyrobily kopije pre armády veľkého kráľa Bladorthina (už je to dlho, čo zomrel), Každá mala hlavicu trojitú hlavicu a ich násady boli vykládané zlatom, no neboli nikdy odovzdané, pretože za nich ľudia nezaplatili..
dlga_lord_mission_find_lost_spears:lord_mission_find_lost_spears_1|Čo žiadate, aby som s tým urobil, môj pane?
dlga_lord_mission_find_lost_spears_1:lord_mission_find_lost_spears_2|Tieto zbrane by zvýšili efektivitu našich armád, ale hlavne by povzbudili ducha nášho ľudu. Musíš tie kopije nájsť. Budeš musieť požiadať trpaslíkov, aby ti dovolili hľadať kopije v hlbinách Osamelej Hory. Ale dávaj si pozor, v prastarých tuneloch môžeš naraziť na ohyzdov či dokonca trolov. Si pripravený prijať túto úlohu ?
dlga_lord_mission_find_lost_spears_2:lord_mission_find_lost_spears_accepted|Nebojím sa ohyzdov či trolov! Nájdem pre vás tie kopije, môj pane. 
dlga_lord_mission_find_lost_spears_2:lord_mission_find_lost_spears_rejected|Obávam sa že vám v tejto veci nemôžem pomôcť, môj pane.
dlga_lord_mission_find_lost_spears_rejected:lord_pretalk|Vidím, že rozvaha je silnejšia časť tvojej chrabrosti. Možno že by si mal ostať u prieskumnických služieb. 
dlga_lord_mission_find_lost_spears_accepted:lord_pretalk|Veľa šťastia !
dlga_lord_tell_mission:lord_mission_mirkwood_sorcerer|Mohol by si pre náš ľud vykonať dôležitú službu, {playername}.
dlga_lord_mission_mirkwood_sorcerer:lord_mission_mirkwood_sorcerer_0|Moja moc brániť a uchovávať Lothlorien bola oslabená nástrojmi nepriateľa. Majster černokňažník z Dol Gulduru vyvoláva mocné kúzla ktoré narušujú našu obranu. Aj keď je to smrteľník, stal sa jednou z najmocnejších lútiek vo službách temných mocí a predstavuje pre náš ľud veľkú hrozbu. Musíš ho nájsť a zničiť!
dlga_lord_mission_mirkwood_sorcerer_0:lord_mission_mirkwood_sorcerer_1|Kde by som ho mal hľadať, moja Paní ?
dlga_lord_mission_mirkwood_sorcerer_1:lord_mission_mirkwood_sorcerer_2|Hľadaj ho v Temnohvozde, neďaleko Dol Guldúru. Je dobre strážený, ale aj obozretný protivník, takže budeš musieť byť nenápadný, aby si predišiel spusteniu poplachu. Pokiaľ ti utečie, premiestni sa na iné temné miesta o ktorých nevieme, a bude nerušene pokračovať v jeho zlomyseľnostiach. Budeš mať len jeden pokus, aby si ho porazil. Veľmi na tom záleží, musíš uspieť. Choď, máš moje požehnanie.
dlga_lord_mission_mirkwood_sorcerer_2:lord_pretalk|Ako rozkážeš, moja Paní. Budem robiť, čo môžem, aby som odstránil toto zlo.
dlga_lord_mission_mirkwood_sorcerer_2:lord_mission_mirkwood_sorcerer_rejected|Odpusťte, moja Paní. Musím najprv vyriešiť niektoré neodkladné záležitosti pred tým, než vám budem schopný pomôcť s týmto problémom.
dlga_lord_mission_mirkwood_sorcerer_rejected:lord_pretalk|Rozumiem, {playername}. Neotáľaj však príliš dlho, pretože odolávanie jeho mágií ma vyčerpáva.
dlga_lord_tell_mission:lord_mission_deliver_message|Potrebujem zaslať správu {s13}, ktorý by mal byť práve v {s4}. Doručili by si mu ju, pokiaľ máš namierené tým smerom ? Správa sa do jeho rúk musí dostať do 30 dní.
dlga_lord_mission_deliver_message:lord_mission_deliver_message_accepted|Samozrejme, zamýšľal som prejsť skrz {s4}. Nebude to problém.
dlga_lord_mission_deliver_message:lord_mission_deliver_message_rejected|Pochybujem, že sa čoskoro stretnem s {s13}, {s65}. Radšej by ste ju mali zaslať niekým iným.
dlga_lord_mission_deliver_message_accepted:close_window|Vážim si to, {playername}. Tu je ten dopis. A pozdravuj odo mňa {s13}.
dlga_lord_mission_deliver_message_rejected:lord_pretalk|Ah, no dobre. Ale som si istý, že nájdem niekoho iného. 
dlga_lord_tell_mission:lord_mission_deliver_message.1|Potrebujem niekoho, kto by doručil dopis {s13} z {s15}, ktorý je práve v {s4}. Doručil by si mu dopis pokiaľ mieriš tým smerom? Správu musí dostať do 40 dní.
dlga_lord_tell_mission:lord_mission_told|Je tu jedna naliehavá záležitosť... Môj posol musí oboznámiť našich veliteľov v {s14} o naších bojových plánoch. Jeho výprava už bolo niekoľko krát odložená kvôli ťažkostiam na cestách, ale tento raz sa k nim tie plány už naozaj musia dostať.. Chcel som sa teda uistiť, že bude dobre strážený. Dôverujem ti, {playername}, takže by som ti bol veľmi vďačný, ak by si ho eskortoval do {s14} a postarál sa, aby posol dorazil bez úhony.
dlga_lord_tell_mission:lord_mission_told.1|Mám tu priateľa, starého bojovníka, ktorý je veľmi chorý. Pestičenie nakazilo starú bitku, a ak ju čoskoro nevidí, zanikne. Tento muž je pre mňa drahý, {playername}, ale je tiež tvrdohlavý ako prasa a odmieta mať niekoho, kto sa pozrie na jeho zranenie, pretože nedôveruje lekárom tu. Počul som, že ste s tebou schopný chirurg. Ak by ste nechali svojho chirurga prísť sem a pozrieť sa,{reg3?she:he} mohol by byť schopný ho presvedčiť, aby dal svoj súhlas s operáciou. Prosím, budem vám hlboko zadĺžený, ak mi udelíte túto požiadavku.
dlga_lord_tell_mission_raise_troops:lord_tell_mission_raise_troops_2|Koľko mužov potrebuješ ?
dlga_lord_tell_mission_raise_troops_2:lord_mission_raise_troops_told|Pokiaľ dokážeš vycvičiť {reg1} {s14} a priviesť mi ich, mohlo by to stačiť.
dlga_lord_mission_raise_troops_told:lord_mission_raise_troops_accepted|Samozrejme, {s65}. Daj mi {reg1} čerstvých odvedencov a ja ich vytrénujem na {s14}.
dlga_lord_mission_raise_troops_told:lord_mission_raise_troops_alternate_1|Navrhujem inú metódu, {s65}. Vezmem {reg1} čerstvé rekruty do arény naučiť ich niečo ...
dlga_lord_mission_raise_troops_alternate_1:lord_mission_raise_troops_alternate|Navrhujem inú metódu, {s65} .... vezmem {reg1} čerstvé rekruty do arény, naučiť ich jednu alebo dve veci. Neskôr sa nestane {s14}, ale je to jeden krok smerom k tomu.
dlga_lord_mission_raise_troops_told:lord_mission_raise_troops_rejected|Bohužiaľ som príliš zaneprázdnený, aby som niekoho trénoval.
dlga_lord_mission_raise_troops_accepted:close_window|Sňal si zo mňa veľké bremeno, {playername}. Určite prikážem svojím veliteľom, aby ti poslali odvedencov a previedli ich pod tvoje velenie. Tiež ti dám nejakú zálohu, aby som ti pomohol vyrovnať náklady. Tu máš, tento mešec by to mal urovnať. Ďakujem za tvoju pomoc.
dlga_lord_mission_raise_troops_alternate:close_window|Je to zaujímavý návrh, {playername}. Poviem svojim seržantom, aby poslali rekrutov do arény. Sledujte ich tam, a bič ich do tvaru. Budem sa pozerať. Ďakujem za tvoju pomoc.
dlga_lord_mission_raise_troops_rejected:lord_pretalk|Oh, samozrejme. Očakával som to. Tak veľa šťastia.
dlga_lord_tell_mission:lord_mission_hunt_down_fugitive_told|Možno že by si mi mohol s niečim pomôcť. Potrebujem dolapiť darebáka známeho ako {s4}. Zavraždil jedného člena mojej osobnej stráže a od vtedy uteká pred spravodlivým rozsudkom. Dostal som správu, že ten utečenec bol videný v {s3}. Postaraj sa o neho a vykonaj na ňom spravodlivosť. Na oplátku dostaneš peknú odmenu. 
