dlga_start:mutiny_pretalk_1|Hey, {playername}. Vit siga tær.. ^Menn her grenja! Vilja meira stuttligt, minnið ganga.
dlga_lord_give_order:lord_give_order_details_ask.2|Leyp á fíggindar kring... [Kostar {reg1}/{reg2} ávirkan]
; dlga_lord_give_order:lord_give_order_assault|Together, you and I can take {s11}. You should assault immediately... [Costs {reg1}/{reg2} influence]
; dlga_lord_give_order_assault:lord_pretalk|{s4} is directing this siege. I suggest you speak to them.
; dlga_lord_give_order_assault:lord_pretalk.1|Our preparations are not yet ready. We need another {s11}
; dlga_lord_give_order_assault:close_window|Very well -- Attack the walls!
dlga_lord_give_order:lord_give_order_stop|Mær fer ikki at tørva teg í eina tíð. Tú ert fríur at gera tað tær lystir.
dlga_lord_give_order:lord_pretalk|Líka mikið.
dlga_lord_give_order_details_ask:lord_give_order_details|Hvar?
dlga_lord_give_order_details:lord_pretalk|Líka mikið.
dlga_lord_give_order_stop:lord_pretalk|Í lagi. Eg fari at gera tað.
dlga_lord_give_order_answer:lord_pretalk|Eg eri keddur av tí, men tað er tørvur á mær aðrastaðni í løtuni.
dlga_lord_give_order_answer_2:close_window|Eg fari at gera tað.
dlga_lord_give_order_answer_2:lord_pretalk|Eg eri keddur av tí, men tað er ikki møguligt hjá mær at gera hatta.
dlga_lord_talk:lord_talk_ask_something|Eg vil fegin spyrja teg um okkurt.
dlga_lord_talk_ask_something:lord_talk_ask_something_2|Ja? Hvat er tað?
dlga_lord_talk_ask_something_2:lord_talk_ask_location|Kanst tú siga mær hvar onkur er?
dlga_lord_talk_ask_something_2:lord_tell_objective|Hvat gera tú og menn tínir?
dlga_lord_talk_ask_something_2:lord_talk_ask_about_war|Hvussu gongur kríggið?
dlga_lord_talk_ask_something_2:lord_pretalk|Líka mikið.
dlga_lord_talk_ask_location:lord_talk_ask_location_2|Í lagi, tað er ikki víst, at eg fái svara tær. Hvøn vilt tú vita nakað um?
dlga_lord_talk_ask_location_2:lord_pretalk|Líka mikið.
dlga_lord_talk_ask_about_war_2:lord_talk_ask_about_war_details|Greið mær nærri frá um kríggið við {s1}.
dlga_lord_talk_ask_about_war_2:lord_pretalk|Hatta var tað eg vildi vita. Takk fyri.
dlga_lord_talk_ask_about_war_details:lord_talk_ask_about_war_2|Vit er {s22} og teir eru {s23}. Tilsamans, {s9}.
dlga_lord_talk:party_encounter_lord_hostile_ultimatum_surrender|Hetta er ein góður dagur til bardaga, {s4}!
dlga_lord_tell_objective:lord_pretalk|Hvat eg geri? Hvat sær út sum at eg geri?! Eg eri ein fangi her!
dlga_lord_tell_objective:lord_pretalk.1|Eg havi ongar men undir mí´ni leiðslu sum er.
dlga_lord_tell_objective:lord_pretalk.2|Vit hvíla okkum í {s1}{s5}.
dlga_lord_tell_objective:lord_pretalk.3|Vit ferðast til {s1}{s5}.
dlga_lord_tell_objective:lord_pretalk.4|Vit útvega okkum nýggja hermenn úr {s1}.
dlga_lord_tell_objective:lord_pretalk.5|Vit leita eftir fíggindum kring {s1}{s5}.
dlga_lord_tell_objective:lord_pretalk.6|Vit leggja bygdina {s1} í oyði.
dlga_lord_tell_objective:lord_pretalk.7|Vit flýggja til {s1}.
dlga_lord_tell_objective:lord_pretalk.8|Vit hava kringsett {s1}{s5}.
dlga_lord_tell_objective:lord_pretalk.9|Vit berjast ímóti {s1}{s5}.
dlga_lord_tell_objective:lord_pretalk.10|Vit fylgja {s1}{s5}.
dlga_lord_tell_objective:lord_pretalk.11|Vit umhugsa okkara næsta mál.
dlga_lord_tell_objective:lord_pretalk.12|Eg veit ikki: {reg1} {s1}.
; dlga_lord_mission_told_kill_quest_targeted:lord_mission_rejected|I cannot do this now.
; dlga_lord_mission_told_kill_quest_faction:lord_mission_rejected|I cannot do this now.
; dlga_lord_tell_mission:lord_mission_destroy_scout_camp_a|{playername}, we have received word that {s3} has a scout camp nearby, Make sure you are not seen and destroy it before they learn about our plans.
; dlga_lord_mission_destroy_scout_camp_a:lord_mission_destroy_scout_camp_accept|Consider it done.
; dlga_lord_mission_destroy_scout_camp_a:lord_mission_destroy_scout_camp_reject|I do not have the time for this.
; dlga_lord_mission_destroy_scout_camp_accept:close_window|We shall await news of your success.
; dlga_lord_mission_destroy_scout_camp_reject:close_window|I see. That is disappointing.
; dlga_lord_tell_mission:lord_mission_defend_village_a|{playername}, we have received reports from our scouts that a raiding party is on its way to a village near {s12}.
; dlga_lord_mission_defend_village_a:lord_mission_defend_village_b|Are you able to send men?
; dlga_lord_mission_defend_village_b:lord_mission_defend_question|We can, but it will take time to mobilize. We fear that we may be too late when we do. ^^You and your men seem able to ride out quickly. Can you defend this village?
; dlga_lord_mission_defend_question:lord_mission_defend_accept|My men and I are ready. We shall ride out at once.
; dlga_lord_mission_defend_question:lord_mission_defend_reject|I am afraid I cannot do this task.
; dlga_lord_mission_defend_accept:close_window|Thank you, {playername}. Now go, quickly!
; dlga_lord_mission_defend_reject:close_window|I see. Then I will send what troops I can. Let us hope we are not too late.
; dlga_lord_tell_mission:lord_mission_raid_village_a|{playername}, there is a village nearby that is ripe for the picking. Our scouts tell us that they are protected by {s3}, but they are few and can easily be defeated. ^^You happen to be the first commander I have told. What do you want to do with this information?
; dlga_lord_mission_raid_village_a:lord_raid_village_accept|I will raid that village, kill every man we see, and enslave all women and children!
; dlga_lord_mission_raid_village_a:lord_raid_village_reject|I do not have the time to raid puny villages!
; dlga_lord_raid_village_accept:close_window|Then what are you doing standing around here?
; dlga_lord_raid_village_reject:close_window|The excuses of cowards. Go away, your cowardly stench is insulting.
dlga_lord_active_mission_1:lord_mission_sorcerer_completed|Gandakallurin í Døkkaskógi er tikin av døgum, frúa.
dlga_lord_active_mission_1:lord_mission_sorcerer_failed|Fyrgev mær frúa mín, men umráðandi viðurskifti forðaðu mær í at sláa gandakalli  í hel, og hann fekk tá tíð til at flýggja.
dlga_lord_active_mission_1:lord_mission_sorcerer_failed.1|Gandakallurin í Døkkaskógi livur enn. Vit forstýraðu hansara ritual, men hann flýggjaði.
dlga_lord_mission_sorcerer_completed:lord_pretalk|Ja, {playername}, eg føldi deyða hansara. Skuggin av gandakynstrum hansara er lyftur av skóginum, og ein stórur partur av mátti mínum er afturíafturkomin. Tygum hava gjørt fólki mínum ein stóran beina og hevur gávu uppiborna. Tak hetta...
dlga_lord_mission_sorcerer_failed:lord_pretalk|Ja, {playername}, eg kenni enn myrka gandin hjá fíggindanum á okkum. Hann tikist stríðast enn meira nú. Tað er óheppi, at tú ikki fekst steðga honum. Lítil ivi mann vera um, at hann nú fer at vera enn varnari ímóti royndum okkara. Tað er sannlíkt, at hann ongantíð verður funnin, so leingi Dol Guldur stendur. Takk fyri royndir tínar, men vinarliga far nú. Eg er vorðin móð.
dlga_lord_active_mission_1:lord_lend_companion_end|Áh, tú vilt hava felaga tín aftur? Eg skilji...
dlga_lord_active_mission_1:lord_pretalk|{playername}, eg fari at biðja teg um at vísa tol. Mær tørvar enn felaga tín. Vinarliga kom aftur, tá alt er komið í rætt lag.
dlga_lord_active_mission_1:lord_active_mission_2|Ja, eru nøkur framstig at hóma?
dlga_lord_active_mission_2:lord_generic_mission_thank|Sannilga. Eg havi {reg1} fangar til tín.
dlga_lord_active_mission_2:lord_generic_mission_thank_extra|Eg tó enntá {reg2} fangar, um so var, at {reg1} ikki vóru nóg nógvir. 
dlga_lord_active_mission_2:lord_generic_mission_thank.1|Sanniliga. Eg havi bjargað {reg1} av okkara sameindu úr fangaskapi og teir eru konir við í herlið mítt.
dlga_lord_active_mission_2:lord_generic_mission_thank.2|Sanniliga. Eg havi kannað {s13}.
dlga_lord_active_mission_2:lord_generic_mission_thank.3|Sanniliga. Eg havi sent sneytarar.
dlga_lord_active_mission_2:lord_generic_mission_thank.4|Sannilga. Eg havi vunnið á nóg nógvum herliðum hjá fíggindanum.
dlga_lord_active_mission_2:capture_enemy_hero_thank|áh, so sanniliga. Eg havi fanga ein herovasta hjá fíggindanum.
dlga_capture_enemy_hero_thank:capture_enemy_hero_thank_2|Stóra takk, vinur mín. Hann fer at koma væl við til avhoyringar. Tú hevur gjørt eitt fínt arbeiði.
dlga_capture_enemy_hero_thank_2:lord_pretalk|Sjálvandi, {s65}.
dlga_capture_enemy_hero_thank_2:lord_pretalk.1|Tað hevði lítið uppá seg.
dlga_lord_active_mission_2:lord_raise_troops_thank|Sanniliga. Eg havi vant {reg1} {s13}. Tú kanst taka teir.
; dlga_lord_active_mission_2:lord_raise_troops_thank.1|Indeed. I have trained {reg2} troops, and {reg1} of them have learned well. You can take them, they should be more prepared for battle.
dlga_lord_active_mission_2:lord_hunt_down_fugitive_success|Eg fann {s4} tá hann krógvaði seg í {s3}, og revsaði hann.
dlga_lord_active_mission_2:lord_hunt_down_fugitive_fail|Eg eri bangin fyri, at hann slapp sær til rýmingar.
dlga_lord_hunt_down_fugitive_success:lord_hunt_down_fugitive_success_2|Og fyri vit fara øll betri uttan hann! Takk fyri, {playername}, fyri at sleppa mær av við hesa pláguna. Tað er gott, at til ber at líta á teg at kunna loysa eina slíka uppgávu so ómakaleyst. Eg sagt embætisfólkunum frá, og tú kanst líta á at fáa meira útgerð frá okkum.
dlga_lord_hunt_down_fugitive_success_2:lord_hunt_down_fugitive_reward_accept|Takk fyri, {s65}.
dlga_lord_hunt_down_fugitive_reward_accept:lord_pretalk|Eg skal siga embætisfólkunum frá tænastum tínum, {playername}. Enn einaferð, stóra takk fyri, at tú slapst mær av við {s44}.
dlga_lord_hunt_down_fugitive_fail:lord_pretalk|Tað er ein tungur dagur, síðani {s44} aftur gleið av hondum mínum. Eg hevði roknað við, at tú fórst at loysa hetta, {playername}. Tað er eyðsýnt, at eg fór skeivur.
; dlga_lord_active_mission_2:lord_active_mission_3|I am still working on it.
; dlga_lord_active_mission_2:lord_mission_failed|I am afraid I won't be able to do this quest.
; dlga_lord_active_mission_3:lord_pretalk|Good. Remember, I am counting on you.
; dlga_lord_request_mission_ask:lord_pretalk|You still haven't finished the last task I gave you, {playername}. You should be working on that, not asking me for other things to do.
; dlga_lord_request_mission_ask:lord_pretalk.1|I don't have any other task for you right now.
; dlga_lord_request_mission_ask:lord_tell_mission|A task?
; dlga_lord_tell_mission:lord_mission_capture_troll_1|You are a brave servant, {playername}, and we will give you a glimpse of our plans. We need fresh monstrous blood and flesh. We need it to twist it and bend it and torture it and tame it and reshape it and breed it, to forge and strengthen our own breeds of colossal warriors!
; dlga_lord_mission_capture_troll_1:lord_mission_capture_troll_2|How can I serve, Master?
; dlga_lord_mission_capture_troll_2:lord_mission_capture_troll_3|A wild cave troll, {playername}. Capture one strong exemplar for me and bring it to me, alive. We need one more of them for Our experiments! Two, would be better. The more we have, the better.
; dlga_lord_mission_capture_troll_3:lord_mission_capture_troll_infoa|Where can such a beast be found?
; dlga_lord_mission_capture_troll_3:lord_mission_capture_troll_infob|How can such a beast be captured?
; dlga_lord_mission_capture_troll_3:lord_mission_capture_troll_infoc|How can such a beast be transported to you?
; dlga_lord_mission_capture_troll_3:lord_mission_capture_troll_accepted|You shall have your wild troll, Master.
; dlga_lord_mission_capture_troll_3:lord_mission_capture_troll_rejected|Mercy, Master! That beast will smash me like a bug!
; dlga_lord_mission_capture_troll_infoa:lord_mission_capture_troll_3|In these time of blood and shadows, wild cave trolls are growing excited and they are spreading from their lairs in the Misty Mountains... the best place where to look would be around the caves there.
; dlga_lord_mission_capture_troll_infob:lord_mission_capture_troll_3|You shall find one, and take it down in combat. Fear not of killing it during the fight: a troll is too coriaceous a beast for your weapons to kill it right away... and they do recover, more than you would expect. After it falls over its own black blood, you shall carry it to our feet, still breathing.
; dlga_lord_mission_capture_troll_infoc:lord_mission_capture_troll_3|You will be provided with a robust wheeled cage. It harbours more than enough space for a troll, and it can be pulled around. Hasten your steps on the way back: not even the metal of the cage is totally safe against the fury of a troll blinded by rage and pain. Make sure it does not break free and kill you.
; dlga_lord_mission_capture_troll_rejected:lord_pretalk|Only now you reveal what you are really worth, but I knew that of you all along. Weak, coward {playername}. Now begone.
; dlga_lord_mission_capture_troll_accepted:lord_pretalk|I knew I could count on your strength and bravery. Slaves, give to {playername} one of our wheeled cages! {playername}, return when you have my gift. I want it before {reg1} dawns are passed.
; dlga_lord_tell_mission:lord_tell_mission_kill_troll|Our land is facing dangers that were unheard of in our times. People are disappearing in the outskirts of {s3}. Not only commoners, but even small armed groups who venture outside the walls never return. There have been the strangest rumors, but I know what we are facing.
; dlga_lord_tell_mission_kill_troll:lord_mission_told|Wild trolls, {playername}. Giant beasts, twisted montrousities. They never ventured so far from their dark caves in the mountains but at least one of them have been sighted around {s3}. I don't know what witchery has caused this, but I need that thing to be dispatched.
; dlga_lord_mission_told:lord_mission_kill_troll_info_a|How can those beasts be fought?
; dlga_lord_mission_kill_troll_info_a:lord_mission_told|A troll is a dangerous creature indeed. A giant monster which possesses an incredible strength in its deformed muscles. Their skin is as hard as iron, and a tree trunk is but a small club when wielded in their hands. It is rumored that a single troll can easily best a group of half a dozen well armed and trained men, wasting each of them with a single blow. Not only men but horses too fear trolls. Be careful if you plan to charge one while mounted.
; dlga_lord_mission_told:lord_mission_kill_troll_info_b|Do you think it comes from Mordor, or Isengard?
; dlga_lord_mission_kill_troll_info_b:lord_mission_told|No, I don't think so. We have news that both the White Wizard and the Black Tower have all kinds of monsters among their ranks, but from what I hear the beast terrifying {s3} is one savage, untamed beast. Remember, there could be more than one. But you can be sure that some obscure craft from the Enemy has led this new plague upon us.
; dlga_lord_tell_mission:lord_mission_investigate_fangorn_0|Here is a mission for a trusted and brave servant like you, {playername}. The strangest rumors reach my ears from the forest of Fangorn. Minions sent to harvest wood, and even my commanders traversing the place, occasionally fail to return. Other times, they report of mysterious losses among their troops. They blame ghosts, spirits of the wood, ancient curses... Nonsense! Puny excuses for their own cowardice or ineptitude!
; dlga_lord_mission_investigate_fangorn_0:lord_mission_investigate_fangorn_1|What do you command me to do about it, Master?
; dlga_lord_mission_investigate_fangorn_0:lord_mission_investigate_fangorn_rejected|But Master, there is danger and pain in Fangorn! I've felt it myself!
; dlga_lord_mission_investigate_fangorn_1:lord_mission_investigate_fangorn_2|Maybe it is just that my other servants are unable to prevent the most cowardly worms in their troops from deserting.  Fools, blinded by superstitions.   Or, maybe, it is the treacherous ambushes of elven scum, hiding in the putrid trees as they usually do.   It could even be lowborn traitors from Rohan.  Or who knows what else. I want you to find out, {playername}.
; dlga_lord_mission_investigate_fangorn_2:lord_mission_investigate_fangorn_accepted|I fear no elves or spirit. Leave this to me, Master.
; dlga_lord_mission_investigate_fangorn_2:lord_mission_investigate_fangorn_rejected|Master, pity your servant! Don't ask me to venture in that cursed place!
; dlga_lord_mission_investigate_fangorn_rejected:lord_pretalk|So you are like the other worms: a superstitious, worthless coward.  I overestimated you. Now, begone!
; dlga_lord_mission_investigate_fangorn_accepted:lord_pretalk|Good. Go there and shed some light on this matter. Then return to me and report. I expect to see you back with news before {reg1} dawns are passed.
; dlga_lord_tell_mission:lord_mission_find_lost_spears|Here is a mission for a trusted and brave commander like you, {playername}. We are ill equipped to fight off the Rhun hordes. Our armies are losing battles one by one. A legend tells that once upon a time, there were spears made by Dwarves for the armies of the great King Bladorthin (long since dead), each had a thrice-forged head and their shafts were inlaid with cunning gold, but they were never delivered or paid for..
; dlga_lord_mission_find_lost_spears:lord_mission_find_lost_spears_1|What do you command me to do about it, my lord?
; dlga_lord_mission_find_lost_spears_1:lord_mission_find_lost_spears_2|These weapons would increase the effectiveness of our armies, but above all they will lift the spirits of our men. You'll have to find these spears. You'll have to go ask the dwarves for permission to search for the spears in the deeps of the Lonely Mountain. Beware, you may encounter some orcs or trolls in the tunnels. Are you available for this task?
; dlga_lord_mission_find_lost_spears_2:lord_mission_find_lost_spears_accepted|I fear no orcs nor trolls! I will find these spears for you, my lord.
; dlga_lord_mission_find_lost_spears_2:lord_mission_find_lost_spears_rejected|I'm afraid I can't help you, my lord.
; dlga_lord_mission_find_lost_spears_rejected:lord_pretalk|I see that discretion is the better part of your valor. Maybe you should stick to scouting duties.
; dlga_lord_mission_find_lost_spears_accepted:lord_pretalk|Good luck then!
; dlga_lord_tell_mission:lord_mission_mirkwood_sorcerer|There is an important service you can deliver to our people, {playername}.
; dlga_lord_mission_mirkwood_sorcerer:lord_mission_mirkwood_sorcerer_0|My power to defend and preserve Lothlorien has been diminished by the devices of the enemy. A master sorcerer of Dol Guldur is invoking powerful charms that inhibit our defenses. Though he is a mortal, he has become one of the enemies greatest pupils in the use of arcane rituals and he represents a great threat to our people. You must hunt him down and destroy him!
; dlga_lord_mission_mirkwood_sorcerer_0:lord_mission_mirkwood_sorcerer_1|Where can I find the sorcerer, my Lady?
; dlga_lord_mission_mirkwood_sorcerer_1:lord_mission_mirkwood_sorcerer_2|Search for him in Mirkwood forest, not far from Dol Guldur itself. He is both a well guarded and a cautious foe so you will need to use stealth to prevent the alarm from being raised. If he escapes, he will relocate to other dark places that we know not of and continue his wickedness unchallenged. There will be only one opportunity to defeat him. Much depends on your success. Go with our blessings.
; dlga_lord_mission_mirkwood_sorcerer_2:lord_pretalk|As you command, my Lady. I will try my best to eliminate this evil.
; dlga_lord_mission_mirkwood_sorcerer_2:lord_mission_mirkwood_sorcerer_rejected|Forgive me, my Lady. I have some pressing matters to attend before I can help your people with this endevour.
; dlga_lord_mission_mirkwood_sorcerer_rejected:lord_pretalk|I understand, {playername}. But do not tally for too long, for the effort of resisting his magic is wearying me.
; dlga_lord_tell_mission:lord_mission_deliver_message|I need to send a letter to {s13} who should be currently at {s4}. If you will be heading towards there, would you deliver it to him? The letter needs to be in his hands in 30 days.
; dlga_lord_mission_deliver_message:lord_mission_deliver_message_accepted|Certainly, I intend to pass by {s4} and it would be no trouble.
; dlga_lord_mission_deliver_message:lord_mission_deliver_message_rejected|I doubt I'll be seeing {s13} anytime soon, {s65}. You'd best send it with someone else.
; dlga_lord_mission_deliver_message_accepted:close_window|I appreciate it, {playername}. Here's the letter. Give my regards to {s13} when you see him.
; dlga_lord_mission_deliver_message_rejected:lord_pretalk|Ah, all right then. Well, I am sure I will find someone else.
; dlga_lord_tell_mission:lord_mission_deliver_message.1|I need to deliver a letter to {s13} of {s15}, who must be at {s4} currently. If you are going towards there, would you deliver my letter to him? The letter needs to reach him in 40 days.
; dlga_lord_tell_mission:lord_mission_told|There is an urgent matter... My messenger is due to report on our battle plans to commanders in {s14}. His trip has been postponed several times already with all the trouble on the roads, but this time he must get through. So, I want to at least make sure he's well-guarded. I trust you well, {playername} so I would be very grateful if you could escort him to {s14} and make sure he arrives safe and sound.
; dlga_lord_tell_mission:lord_mission_told.1|I have a friend here, an old warrior, who is very sick. Pestilence has infected an old battle wound,and unless he is seen to by a surgeon soon, he will surely die. This man is dear to me, {playername},but he's also stubborn as a hog and refuses to have anyone look at his injury because he doesn't trust the physicians here.I have heard that you've a capable surgeon with you. If you would let your surgeon come here and have a look,{reg3?she:he} may be able to convince him to give his consent to an operation.Please, I will be deeply indebted to you if you grant me this request.
; dlga_lord_tell_mission_raise_troops:lord_tell_mission_raise_troops_2|How many men do you need?
; dlga_lord_tell_mission_raise_troops_2:lord_mission_raise_troops_told|If you can raise {reg1} {s14} and bring them to me, that will probably be enough.
; dlga_lord_mission_raise_troops_told:lord_mission_raise_troops_accepted|Of course, {s65}. Give me {reg1} fresh recruits and I'll train them to be {s14}.
; dlga_lord_mission_raise_troops_told:lord_mission_raise_troops_alternate_1|I suggest another method, {s65}. I'll take {reg1} fresh recruits to the arena teach them a thing or two...
; dlga_lord_mission_raise_troops_alternate_1:lord_mission_raise_troops_alternate|I suggest another method, {s65}.... I'll take {reg1} fresh recruits to the arena teach them a thing or two. They won't become {s14} afterwards, but this is one step towards that.
; dlga_lord_mission_raise_troops_told:lord_mission_raise_troops_rejected|I am too busy these days to train anyone.
; dlga_lord_mission_raise_troops_accepted:close_window|You've taken a weight off my shoulders, {playername}. I shall tell my sergeants to send you the recruits and attach them to your command. Also, I'll advance you some money to help with expenses. Here, this purse should do it. Thank you for your help.
; dlga_lord_mission_raise_troops_alternate:close_window|This is an interesting proposal, {playername}. I shall tell my sergeants to send the recruits to the arena. Follow them there, and whip them up to shape. I will be watching. Thank you for your help.
; dlga_lord_mission_raise_troops_rejected:lord_pretalk|Oh, of course. I had expected as much. Well, good luck to you then.
; dlga_lord_tell_mission:lord_mission_hunt_down_fugitive_told|I have something you could help with, an issue with the lawless villain known as {s4}.  He murdered one of my bodyguards and has been on the run from his judgment ever since. There has been news recently that the fugitive has been seen at {s3}. You might be able to hunt him down and deliver him swift justice, and I'll reward you in turn.
; dlga_lord_mission_hunt_down_fugitive_told:lord_mission_hunt_down_fugitive_accepted|Then I will hunt him down and execute the law.
; dlga_lord_mission_hunt_down_fugitive_told:lord_mission_hunt_down_fugitive_rejected|I am too busy to go after him at the moment.
; dlga_lord_mission_hunt_down_fugitive_accepted:close_window|That's excellent, {playername}.  I will be grateful, and of course your prowess wil be duly noted.  Well, good hunting to you.
; dlga_lord_mission_hunt_down_fugitive_rejected:lord_pretalk|As you wish, {playername}.I suppose there are plenty of bounty hunters around to get the job done . . .
; dlga_lord_tell_mission:lord_mission_told.2|There are refugees on their way to {s6}. They will be moving slow, and as such, is a moving target to our enemies. Defend them until they reach their destination.
; dlga_lord_tell_mission:lord_mission_told.3|Our spies tell us that there are refugees on their way to {s6}. They will be slow because of all the old, the sick, and the dying. Hunt them down, kill all the men, and take everyone else as slaves. Make sure none arrive at their destination!
; dlga_lord_tell_mission:lord_mission_told.4|Well, some of the slaves working in {s4} have run away.  The ungrateful swine, whose lives we spared!  From what I've been hearing, they're running to {s3} as fast as they can, and have split up into three groups to try and avoid capture. I want you to capture all three groups and fetch them back to {s4} by whatever means necessary. I should really have them hanged for attempting to escape, but we need hands now, so I'll let them go off this time with a good beating.
; dlga_lord_tell_mission:lord_tell_mission_follow_spy|I have good information that a man in this very town is actually an enemy spy. He should be seized and hanged for his impudence, but we also believe that very soon he will leave town to meet with his master, the man to whom the spy feeds all his little whispers. The spy himself is of little import, but the master is a dangerous man, and could tell us a great deal if we could only get our hands on him...
; dlga_lord_tell_mission_follow_spy:lord_tell_mission_follow_spy_2|I want you to wait here until the spy leaves town. Then you must follow him, stealthily, to the meeting place. You must take absolute care not to be seen by the spy on your way, else he may suspect foul play and turn back. When the master appears, you must ambush and arrest them and bring the pair back to me. Alive, if you please.
; dlga_lord_tell_mission_follow_spy_2:lord_tell_mission_follow_spy_accepted|I'll do it, {s65}.
; dlga_lord_tell_mission_follow_spy_2:lord_tell_mission_follow_spy_rejected|No, this skulking is not for me.
; dlga_lord_tell_mission_follow_spy_accepted:close_window|Good, I'm sure you'll do a fine job of it. One of my men will point the spy out to you when he leaves, so you will know the man to follow. Remember, I want them both, and I want them alive.
; dlga_lord_tell_mission_follow_spy_rejected:lord_pretalk|A shame. Well, carry on as you were, {playername}...
; dlga_lord_tell_mission:lord_tell_mission_capture_enemy_hero|There is a difficult job I need done, {playername}, and you may be the one who can carry it off. I need someone to capture one of the enemy commanders and bring him to me. Afterwards, I'll be able to question him on the enemy battle plans. It is a simple enough job, but whomever you choose will be guarded by an elite band of personal retainers. Are you up for a fight?
; dlga_lord_tell_mission_capture_enemy_hero:lord_tell_mission_capture_enemy_hero_accepted|Consider it done, {s65}.
; dlga_lord_tell_mission_capture_enemy_hero:lord_tell_mission_capture_enemy_hero_rejected|I must refuse, {s65}. I don't want to get close to any of them.
; dlga_lord_tell_mission_capture_enemy_hero_accepted:close_window|I like your spirit! Go and bring me one of our enemies, and I'll toast your name in my hall when you return! And reward you for your efforts, of course...
; dlga_lord_tell_mission_capture_enemy_hero_rejected:lord_pretalk|Clearly you lack the mettle I had thought you possessed. Very well, {playername}, I will find someone else.
; dlga_lord_tell_mission:lord_tell_mission_lend_companion|I don't have a task for you right now, but your companion {s3} is a skilled {reg3?lass:fellow} and I need someone with {reg3?her:his} talents. Will you lend {reg3?her:him} to me for a while?
; dlga_lord_tell_mission_lend_companion:lord_tell_mission_lend_companion_2|How long will you be needing {reg3?her:him}?
; dlga_lord_tell_mission_lend_companion_2:lord_mission_lend_companion_told|Just a few days, a week at most.
; dlga_lord_mission_lend_companion_told:lord_tell_mission_lend_companion_accepted|Then I will leave {s3} with you for one week.
; dlga_lord_mission_lend_companion_told:lord_tell_mission_lend_companion_rejected|I am sorry, but I cannot do without {s3} for a whole week.
; dlga_lord_tell_mission_lend_companion_accepted:close_window|I cannot thank you enough, {playername}. Worry not, your companion shall be returned to you with due haste.
; dlga_lord_tell_mission_lend_companion_rejected:lord_pretalk|Well, that's damned unfortunate, but I suppose I cannot force you or {s3} to agree. I shall have to make do without.
; dlga_lord_tell_mission:lord_mission_told.5|Our scouts have noticed a recent increase in enemy activity. Unfortunately they almost never succeed in capturing live prisoners and bring them in for questioning, so we can piece together what the enemy is up to. So, I need a good warrior to find me {reg1} enemy prisoners, that I may question them.
; dlga_lord_tell_mission:lord_pretalk|No, {playername}. I do not need your help at this time.
; dlga_lord_mission_told:lord_mission_accepted|You can count on me, {s65}.
; dlga_lord_mission_told:lord_mission_rejected|I fear I cannot accept such a mission at the moment.
; dlga_lord_mission_accepted:close_window|Excellent, {playername}, excellent. I have every confidence in you.
; dlga_lord_mission_rejected:close_window|Is that so? Well, I suppose you're just not up to the task. I shall have to look for somebody with more mettle.
; dlga_lord_talk:lord_leave_prison|I must leave now.
; dlga_lord_talk:lord_leave|This little chat is over. I leave now.
; dlga_lord_talk:lord_leave.1|I must beg my leave.
; dlga_lord_leave_prison:close_window|We'll meet again.
; dlga_lord_leave:close_window|We'll see about that, {playername}.
; dlga_lord_leave:close_window.1|Of course, {playername}. Farewell.
; dlga_lord_leave:close_window.2|Good journeys to you, {playername}.
; dlga_lord_leave:close_window.3|Yes, yes. Farewell.
; dlga_lord_leave:close_window.4|We will meet again.
; dlga_start:lady_escort_lady_succeeded|Thank you for escorting me here, {playername}, and ensuring my safe passage. Your services will be duly noted. 
; dlga_lady_escort_lady_succeeded:close_window|It was an honor to serve.
; dlga_start:prison_guard_players|Good day, Commander. Will you be visiting the prison?
; dlga_prison_guard_players:close_window|Yes. Unlock the door.
; dlga_prison_guard_players:close_window.1|No, not now.
; dlga_start:prison_guard_talk|Yes? What do you want?
; dlga_prison_guard_talk:prison_guard_ask_prisoners|Who is imprisoned here?
; dlga_prison_guard_talk:prison_guard_visit_prison|I want to speak with a prisoner.
; dlga_prison_guard_ask_prisoners:prison_guard_talk|Currently, {s51} {reg1?are:is} imprisoned here.
; dlga_prison_guard_visit_prison:close_window|Of course, Commander. Go in.
; dlga_prison_guard_visit_prison:prison_guard_visit_prison_2|You need to get permission from the lord to talk to prisoners.
; dlga_prison_guard_visit_prison_2:close_window|All right then. I'll try that.
; dlga_prison_guard_visit_prison_2:prison_guard_visit_prison_3|Come on now. I thought you were the boss here.
; dlga_prison_guard_visit_prison_3:prison_guard_visit_prison_4|He-heh. You got that right. Still, I can't let you into the prison.
; dlga_prison_guard_visit_prison_4:close_window|All right then. I'll leave now.
; dlga_prison_guard_visit_prison_4:prison_guard_visit_prison_5|I found a purse with 100 denars a few paces away. I reckon it belongs to you.
; dlga_prison_guard_visit_prison_5:close_window|Ah! I was looking for this all day. How good of you to bring it back {sir/madam}. Well, now that I know what an honest {man/lady} you are, there can be no harm in letting you inside. Go in.
dlga_prison_guard_talk:close_window|Líka mikið.
; dlga_start:castle_guard_players|Your orders, Commander?
; dlga_castle_guard_players:close_window|Open the door. I'll go in.
dlga_castle_guard_players:close_window.1|Líka mikið.
; dlga_start:castle_guard_sneaked_intro_1|Get out of my sight, beggar! You stink!
; dlga_start:close_window.9|Get lost before I lose my temper you vile beggar!
